claimant_id,name,ssn,dob,address,phone,email,license_number,is_fraud_ring,fraud_ring_id
CLM_LEG_799,Tracy Hogan,201-78-5882,1978-04-09,"Unit 6032 Box 3584
DPO AE 70649",9295559997,kathryn19@example.net,DL19602335,False,
CLM_RING_0_0,Brenda Frye,031-78-1833,2004-04-15,"Unit 2235 Box 0283
DPO AE 92957",342.843.7539,ofletcher@example.org,DL56643487,True,RING_0
CLM_RING_0_1,Rachel Salazar,857-72-7721,1994-06-20,"248 William Fork
Port Daniel, FM 62328",+1-970-884-2874x162,albert30@example.com,DL50172777,True,RING_0
CLM_RING_0_2,Aaron Meyers,670-79-6684,1986-11-15,"06166 Carpenter Avenue Apt. 844
Andreaville, MA 96035",+1-617-364-2962x8092,ugarcia@example.org,DL16397251,True,RING_0
CLM_RING_0_3,Angie Melendez,795-21-5319,1966-09-26,"552 Heather Dale
West Wesleyside, ID 60273",+1-774-235-4047x6253,ddavenport@example.com,DL94505968,True,RING_0
CLM_RING_0_4,Holly Suarez,047-42-5778,1983-05-09,"0317 Schmidt Brook
North Jonathan, MI 70447",709.671.8614x22935,cramos@example.com,DL80474851,True,RING_0
CLM_RING_0_5,Sarah Rodriguez,193-58-9707,1999-04-10,"27365 Gardner Drive
North Thomas, AL 08896",+1-970-884-2874x162,andrewtorres@example.com,DL62778448,True,RING_0
CLM_RING_0_6,Ashley Bailey,172-24-1906,1997-11-07,"1117 Vanessa Motorway Apt. 386
West Phillip, SD 61189",(927)245-1160x89589,jamesfletcher@example.net,DL50460632,True,RING_0
CLM_RING_0_7,Karla Weaver,532-87-5780,2005-01-22,"7612 Adrian Park
Peterville, WA 15814",001-539-597-9927x1560,williamgross@example.net,DL82512975,True,RING_0
CLM_RING_0_8,Michael Day,259-40-4541,1952-07-06,"439 Foster Gardens
Lake Reginashire, AL 85048",6736794999,hayesbonnie@example.org,DL99833473,True,RING_0
CLM_RING_0_9,Courtney Powers,338-54-9047,1949-11-27,"543 Mack Village Suite 916
Port Jessicabury, MA 76488",+1-783-998-5907x9965,twoods@example.org,DL41148878,True,RING_0
CLM_RING_0_10,Kathryn Campbell,242-25-6698,1984-08-01,"307 Lindsay Ville Suite 761
West Diane, SD 82606",5785836922,david85@example.net,DL5800627,True,RING_0
CLM_RING_0_11,Brittney Wheeler,055-25-2289,1953-09-17,"1117 Vanessa Motorway Apt. 386
West Phillip, SD 61189",001-323-612-6532x7355,josephfreeman@example.com,DL56892333,True,RING_0
CLM_RING_1_0,Jason Thornton,439-01-8188,1978-12-03,"476 Katie Coves Apt. 912
Rhodestown, MP 55351",+1-753-204-5555,mtate@example.net,DL41824047,True,RING_1
CLM_RING_1_1,Justin Brooks,346-87-0383,1972-04-02,"PSC 3327, Box 6399
APO AE 34953",+1-460-408-2369x62690,elliscatherine@example.com,DL86344275,True,RING_1
CLM_RING_1_2,Janet Chandler,565-84-3173,1991-09-05,"USCGC Johnson
FPO AP 09300",912-400-3934x49076,karimeyers@example.net,DL98608655,True,RING_1
CLM_RING_1_3,Marissa Wallace,287-24-7439,1998-01-16,"929 Logan Ridge
North Aaron, MA 29904",4714226008,stewartchristine@example.com,DL65900307,True,RING_1
CLM_RING_1_4,Tiffany Gonzales,712-81-4212,2007-05-24,"82063 Erik Shore Apt. 126
West Jonathanchester, MN 66465",001-252-847-6096,gregory73@example.com,DL73834823,True,RING_1
CLM_RING_1_5,Rebecca Taylor,816-19-6571,1991-10-03,"7884 Scott Valleys Suite 657
Elliston, NE 11827",(498)889-7284,zimmermankatelyn@example.com,DL16042556,True,RING_1
CLM_RING_1_6,Angela Franco,657-52-6194,1965-10-20,"93555 Neal Canyon Apt. 006
South Johnborough, MT 41024",800.253.7186x056,kmontes@example.com,DL85359444,True,RING_1
CLM_RING_1_7,Michael Ruiz,709-66-6560,1978-01-26,"831 Kathleen Greens Apt. 853
Emilyview, CO 52786",2199919848,richardsonbenjamin@example.com,DL87089084,True,RING_1
CLM_RING_2_0,Bruce Holt,059-90-8489,1970-04-25,"4043 Roger Plaza
Jessicafurt, NV 92171",909-399-8632x45352,haydenjohn@example.net,DL56947358,True,RING_2
CLM_RING_2_1,Lisa Barnett,745-42-9773,1960-02-20,"1051 Austin Village Apt. 070
South Angelastad, AK 95726",290-258-4968x8144,charleskelly@example.net,DL55304399,True,RING_2
CLM_RING_2_2,Maxwell Williams,675-59-3254,1989-04-17,"64153 Carter Underpass Suite 133
Pinedabury, VI 58715",290-258-4968x8144,heather80@example.org,DL20964359,True,RING_2
CLM_RING_2_3,Kevin Walls,107-62-8973,2007-07-14,"2597 Alan Vista Suite 482
Morseside, VI 13867",001-892-214-7498x474,evelyn21@example.com,DL57684105,True,RING_2
CLM_RING_2_4,Sophia Blake,071-31-4549,1945-04-18,"5804 Mcbride Road
South Sean, MP 56581",+1-688-797-9887x754,hullsara@example.org,DL96911062,True,RING_2
CLM_RING_2_5,Lauren King DVM,529-78-0446,1952-07-19,"4043 Roger Plaza
Jessicafurt, NV 92171",001-736-305-9627,maryskinner@example.net,DL38432274,True,RING_2
CLM_RING_2_6,Andrew Mann,461-82-4908,1961-06-03,"365 Wilson Cliff Suite 686
Lake David, PW 31957",7705659480,brianhood@example.net,DL23657334,True,RING_2
CLM_RING_2_7,Christine Hale,504-70-3048,1982-12-13,"64153 Carter Underpass Suite 133
Pinedabury, VI 58715",+1-371-486-2447x5631,zryan@example.org,DL53028461,True,RING_2
CLM_RING_2_8,Timothy Martin,876-71-8557,1956-12-25,"7539 Morris Way Suite 442
Edwardview, TN 85494",(715)645-9858x66356,donald28@example.net,DL72517098,True,RING_2
CLM_RING_2_9,Nicole Jackson,764-21-0275,1959-02-27,"9469 Thompson Parkway
Lake Mary, LA 59353",9523031329,hduffy@example.com,DL39323096,True,RING_2
CLM_RING_2_10,Maxwell Perez,228-35-5685,2000-05-06,"786 Ronald Plains Suite 272
Rodgerstown, VA 32377",(308)277-8347,timothy56@example.org,DL25887622,True,RING_2
CLM_RING_2_11,Calvin Ford,764-82-2074,1956-08-02,"1051 Austin Village Apt. 070
South Angelastad, AK 95726",+1-927-570-0453x5859,lisa70@example.com,DL95185305,True,RING_2
CLM_RING_2_12,Adam Maynard,286-66-4335,1995-10-12,"25554 Boyd Stream Apt. 977
West Damonchester, NJ 73628",+1-815-796-4673,oporter@example.org,DL25154055,True,RING_2
CLM_RING_2_13,Alexander Peters MD,061-11-2110,1993-11-22,"248 Bell Mountain
Johnsonchester, MH 21692",694.259.9426,perezstephanie@example.net,DL68672798,True,RING_2
CLM_RING_2_14,Alex Fields,461-63-2715,1979-10-24,"87162 John Manors
West Patriciaside, WI 10422",5807153374,ujones@example.com,DL49098767,True,RING_2
CLM_RING_3_0,Robert Franklin,259-12-2234,1999-06-23,"0293 Hall Row Apt. 941
Port Jennifer, GU 72810",2522579599,rebeccanguyen@example.com,DL1095361,True,RING_3
CLM_RING_3_1,Raymond Harvey,713-91-3340,1979-03-14,"34348 Kennedy Flats
New Katie, RI 57177",001-327-368-6127x342,mcknightbenjamin@example.com,DL79465353,True,RING_3
CLM_RING_3_2,Victor Acosta,713-27-1542,1975-02-06,"98908 Beth Springs
Turnerstad, GA 25176",591-599-0821,jesusjordan@example.net,DL53511584,True,RING_3
CLM_RING_3_3,Johnny Scott,532-61-6404,1968-06-23,"171 Michele Forge Apt. 918
Robertsmouth, GU 04455",733-820-3449,mckenzietyler@example.com,DL94402808,True,RING_3
CLM_RING_3_4,Michael Delgado,156-29-1233,2001-03-07,"07882 Preston Island Apt. 192
West Marilynstad, NM 39219",4883240353,navila@example.org,DL52931974,True,RING_3
CLM_RING_3_5,Lawrence Powell,612-51-6508,1991-09-19,"781 Denise Walk
West Kayleemouth, PR 04561",299.263.0667,michelletaylor@example.org,DL29286313,True,RING_3
CLM_RING_3_6,Kristin Gonzalez,187-28-4887,1959-09-02,"1485 Merritt Points
New Michael, GA 90898",001-370-607-1580x097,lloydrichard@example.net,DL65890183,True,RING_3
CLM_RING_3_7,Tina Harrington,220-40-8510,2003-08-29,"237 Greene Avenue
Lopezhaven, PR 43102",+1-525-385-4551,kimberlyyoung@example.com,DL72834723,True,RING_3
CLM_RING_3_8,Brandon Johnson II,469-43-5656,2005-08-02,"736 Dustin Garden
North Jonathanbury, MT 33968",858.546.6486x741,baileycastillo@example.org,DL16351514,True,RING_3
CLM_RING_3_9,Debra Mata,265-23-6525,1979-01-30,"81144 Mitchell Fall Apt. 436
North Robertfurt, DE 13867",760-736-1189x2605,noahmullins@example.org,DL67086297,True,RING_3
CLM_RING_4_0,Russell Pollard,770-90-7799,2002-05-05,"34848 Lopez Summit Suite 700
Thompsonfort, OK 43849",001-895-714-2954x496,megan27@example.com,DL22623212,True,RING_4
CLM_RING_4_1,Melissa Vega,048-07-1483,1975-04-14,"61734 Murray Shore
Heidimouth, OR 24634",651.963.8326,marshalltammy@example.org,DL16837606,True,RING_4
CLM_RING_4_2,Laura Peters,676-27-0791,2007-06-30,"576 Joan Garden Apt. 494
Christopherport, HI 82488",001-735-852-8337x287,robertnguyen@example.com,DL85525373,True,RING_4
CLM_RING_4_3,Taylor Freeman,591-16-1901,1973-05-07,"USNS Hernandez
FPO AE 29408",671.315.8821x870,jonessarah@example.com,DL34168961,True,RING_4
CLM_RING_4_4,John Castro,124-81-2409,1968-03-08,"98309 Cox Hollow
Lake Katrina, VI 64657",988.952.3774,geraldvelazquez@example.org,DL11616030,True,RING_4
CLM_RING_4_5,Monica Peters,032-71-2678,1996-05-18,"34454 Abbott Knoll Suite 600
North Melissa, CO 79271",585.609.5709,richardarmstrong@example.net,DL8107128,True,RING_4
CLM_RING_4_6,Eric Chang,685-68-2189,1952-05-19,"USNS Hernandez
FPO AE 29408",+1-766-960-2865x383,calderonjacob@example.net,DL63402650,True,RING_4
CLM_RING_4_7,Melissa Vasquez,312-70-7214,2003-11-19,"0378 Allison Passage
Ellisonchester, WV 76528",620.470.9834,lpeck@example.net,DL55008578,True,RING_4
CLM_RING_4_8,William Perez,222-17-6373,1990-02-21,"4565 Anderson Mountains Suite 541
New Dakota, OR 36080",879.450.0345x2202,michael57@example.org,DL32416546,True,RING_4
CLM_RING_5_0,Wayne Donaldson,439-67-8673,1969-09-06,"3342 Amanda Knoll Suite 283
Taylorbury, NM 88865",(478)937-9264x053,josenixon@example.net,DL74637495,True,RING_5
CLM_RING_5_1,Jimmy Mooney,507-54-7718,1951-05-17,"97997 Erica Common
Andrewburgh, CT 78339",859.265.5102x50666,maria98@example.com,DL33099853,True,RING_5
CLM_RING_5_2,Kevin Ramsey,092-94-0016,1960-09-24,"1258 Timothy Roads Apt. 053
Cummingschester, PA 27877",570.643.3331,jacob27@example.com,DL22668881,True,RING_5
CLM_RING_5_3,Jose Robinson,055-20-1492,1946-01-27,"9637 Harris Springs Suite 399
Christinaport, AL 26854",+1-595-354-6565,jillduffy@example.org,DL51025475,True,RING_5
CLM_RING_5_4,Connie Paul,172-45-6399,1989-09-13,"1258 Timothy Roads Apt. 053
Cummingschester, PA 27877",001-417-369-6806x45544,tharris@example.org,DL22818604,True,RING_5
CLM_RING_5_5,Jessica Cortez,745-03-7248,1959-02-24,"USNS Mitchell
FPO AP 59747",293-691-6601x910,roberttorres@example.com,DL74842554,True,RING_5
CLM_RING_5_6,Rachel Jensen,024-77-3242,1978-09-25,"4063 Miller Passage
Dwayneberg, KY 61447",001-937-885-9541,sellerskelly@example.net,DL88172022,True,RING_5
CLM_RING_5_7,Margaret Hansen,015-37-5736,1996-02-15,"1258 Timothy Roads Apt. 053
Cummingschester, PA 27877",(361)725-7804x737,tolsen@example.com,DL56165676,True,RING_5
CLM_RING_5_8,Gregory Archer,567-25-7250,1981-11-28,"1258 Timothy Roads Apt. 053
Cummingschester, PA 27877",(294)747-3387x80528,jody71@example.net,DL70956235,True,RING_5
CLM_RING_5_9,Robert Farley,170-34-3643,1965-04-18,"PSC 8837, Box 4345
APO AE 79960",(285)893-8062x5023,michaelrice@example.net,DL44288714,True,RING_5
CLM_RING_5_10,Lauren Sandoval,084-55-1329,1957-09-05,"15603 Brown Pike
East Markport, MT 82014",966-804-9037x6474,darrellmorgan@example.org,DL97579582,True,RING_5
CLM_RING_5_11,Elizabeth Edwards,617-29-3521,1959-10-01,"310 Lisa Stravenue Suite 008
Douglasborough, KS 04961",001-265-258-6819,david86@example.net,DL95982142,True,RING_5
CLM_RING_5_12,Shawn Johnson,189-38-5797,2003-04-07,"4063 Miller Passage
Dwayneberg, KY 61447",+1-560-213-8550x02957,idavis@example.org,DL50302450,True,RING_5
CLM_RING_6_0,Stephanie Jarvis,425-95-2152,1994-01-20,"522 Anna Wall Suite 003
Salasland, NJ 65516",(388)356-2748x066,santossabrina@example.com,DL79444680,True,RING_6
CLM_RING_6_1,Jacqueline Jones MD,690-12-2753,1952-07-02,"194 Jake Locks Suite 055
New Codyshire, IN 76049",001-450-371-9612x933,spencerbrandon@example.net,DL8519119,True,RING_6
CLM_RING_6_2,Sierra Padilla,649-14-9351,1996-11-29,"239 James Falls
Michaelhaven, WI 65423",001-820-362-3145,ddalton@example.com,DL48225799,True,RING_6
CLM_RING_6_3,Christopher Brown,773-07-3558,1998-12-10,"194 Jake Locks Suite 055
New Codyshire, IN 76049",001-450-371-9612x933,hsmith@example.com,DL36787092,True,RING_6
CLM_RING_6_4,Carlos Duffy,269-44-6527,1974-06-01,"4608 Heather Parks
West Benjaminside, MP 31445",769-254-4950x609,gabriellelittle@example.com,DL76705243,True,RING_6
CLM_RING_6_5,Brendan Hurley,293-64-2278,1980-09-09,"2941 Thomas River Apt. 495
Spearsmouth, PW 57003",(353)784-7669,smartinez@example.net,DL95589839,True,RING_6
CLM_RING_6_6,Beth Wood,162-64-8046,2000-11-27,"026 Chelsea Mission Suite 116
Taylorside, MO 57567",8349982468,bradley15@example.com,DL17735111,True,RING_6
CLM_RING_7_0,Kimberly Norris,312-06-2435,1951-08-01,"617 Daniel Vista Apt. 520
Rebekahbury, MA 26612",001-931-941-4087x8343,simmonsalyssa@example.org,DL12445947,True,RING_7
CLM_RING_7_1,Eric Mcpherson,353-60-8509,1997-07-25,"184 Sellers Brook
Cheyennebury, LA 87517",279.898.1810,rcochran@example.com,DL48536068,True,RING_7
CLM_RING_7_2,Julian Rose,524-61-2603,1945-06-27,"5263 Shaw Place Apt. 372
Lanceburgh, DC 84307",635-711-7882x80503,scott76@example.com,DL50850210,True,RING_7
CLM_RING_7_3,Matthew Castillo,303-92-1347,1962-06-27,"874 Mann Views
Millerberg, AR 82521",853.413.6859x3152,jeffrey10@example.com,DL10954788,True,RING_7
CLM_RING_7_4,Nicole Conner,310-29-4825,1965-07-10,"2996 Gomez Mountain Suite 433
New Laurafort, CT 16554",+1-353-233-4972x96970,tdiaz@example.net,DL94088765,True,RING_7
CLM_RING_7_5,Juan Gutierrez,071-94-8695,1980-08-17,"617 Daniel Vista Apt. 520
Rebekahbury, MA 26612",(632)621-0912,masseythomas@example.com,DL7205793,True,RING_7
CLM_RING_7_6,Lauren Williams,216-28-1926,1955-11-27,"USNS Wilson
FPO AP 77933",(479)943-7638,jacobpitts@example.com,DL35438669,True,RING_7
CLM_RING_7_7,Maria Martinez,595-28-8249,1973-04-08,"47314 Lauren Point Suite 477
Scottmouth, AK 29491",(366)456-0076x2282,timothytyler@example.com,DL17939984,True,RING_7
CLM_RING_7_8,Zoe Davis,534-85-5068,2003-07-17,"330 Bowen Lake
Hudsonton, MH 53230",(760)648-5312x3443,jbell@example.com,DL24335767,True,RING_7
CLM_RING_7_9,Dawn Herring,098-11-6731,1994-06-14,"184 Sellers Brook
Cheyennebury, LA 87517",606-537-8170,beth58@example.net,DL95261050,True,RING_7
CLM_RING_7_10,Mrs. Hannah Schroeder DVM,025-71-8920,1999-05-29,"19379 Sandra Fords Suite 365
Thompsonfurt, NH 56556",977.675.9358x61341,harold72@example.org,DL26908507,True,RING_7
